country	time	s_hat	s_var	C_bq1_bst	C_ba45_bst	C_bq1_biv	C_ba45_biv	C_bq1_ba1	C_ba45_ba1	C_bq1_ba2	C_ba45_ba2	C_bq1_ba45	C_ba45_ba45	C_bq1_bq1	C_ba45_bq1
SPAIN	44946	-0.009	9.85e-05	0.007054665099487269	0.020903087267971538	0.010404064428698104	0.011027488393211842	6.79422598934516e-05	0.0004806250288828695	0.0004511279891396416	0.0023656543291389522	0.005905097172547716	0.017747279775130884	0.007456347902050828	0.008957016083810478
SPAIN	44953	-0.008	0.0001364	0.006405039675880741	0.01910048194519198	0.010753718050182595	0.011444909472250346	6.140837152102538e-05	0.0004346060966554994	0.0004081391772284648	0.002148574470268277	0.005452563548504411	0.016852898307744685	0.00749452868654578	0.009122888707085502
SPAIN	44960	-0.013	0.0001526	0.00581327319863377	0.017442610121113474	0.010956438488707221	0.011717892109035847	5.550183329455275e-05	0.0003929711099677945	0.00036922422711925843	0.0019506089721248701	0.0050274181846866935	0.01597053707245996	0.007490738807822337	0.009249241294963928
SPAIN	44967	-0.015	0.0001957	0.005274460592366643	0.0159189102869094	0.011095284236049325	0.011931390408225943	5.0162061056991655e-05	0.0003553038685153401	0.0003340193985776639	0.0017702568518824142	0.004628771693375671	0.015103144158565113	0.007450114281607492	0.009341055179228378
TX	44823	0.068	4.04e-05	0.007506154280100988	0.027185411649795942	0.0	0.0	0.00039984961124861864	0.00276876700607404	0.0025392629404166287	0.01137065777463873	0.012262736920708311	0.023911945539015978	8.926989301332868e-05	0.0001190073621187586
TX	44830	0.078	3.13e-05	0.0068091520301819305	0.024933421325627737	0.0	0.0	0.00036154399730459164	0.00250969427482253	0.0023070717305605725	0.01049191642207759	0.012160207392420552	0.0242662088618675	0.0001475810945727142	0.00018369075559705156
TX	44837	0.087	2.24e-05	0.006494410332622607	0.023224658598722296	0.0	0.0	0.00032692000968191734	0.002274362228594625	0.002095291864363103	0.009667593187988065	0.012194330590712623	0.024797904039016265	0.0002663284308118339	0.0003154527925326016
TX	44844	0.091	1.77e-05	0.0064419675454107	0.021922179214274463	0.0	0.0	0.00029560216179791145	0.002060600036066651	0.0019022981385612948	0.008896291626929254	0.012313273197586651	0.025432267703099035	0.0004732509357399724	0.0005454619024807492
TX	44851	0.088	1.38e-05	0.00626290346970312	0.020533806833701665	0.0	0.0	0.000267267601518422	0.0018664801666595477	0.0017264794102726275	0.00817614925381128	0.012374022476610928	0.025959183135236104	0.0007562021512089366	0.0008614369935948987
TX	44858	0.081	9.1e-06	0.005720961908174959	0.018327240584978068	0.020255324520407333	0.020710088695341577	0.00024162771022640791	0.0016902441677045272	0.001566298361671575	0.007505019288305729	0.012251890456582164	0.026187005123696466	0.0010846398011884193	0.0012307385732380604
TX	44865	0.077	6.7e-06	0.005242010355404612	0.016729092379772388	0.0213026448957566	0.021829222082710317	0.0002184271986264532	0.0015303026122002203	0.0014204802375411617	0.006880975736632877	0.011914822101523039	0.026058441185100645	0.0014073696926841148	0.0015977847973255533
TX	44872	0.071	5.9e-06	0.00873545151638028	0.01962059451523871	0.05178497115200581	0.053026229515990175	0.00019744327977872056	0.0013852345505085987	0.0012878222296794075	0.006301918817527657	0.011438661422667494	0.025676122420430665	0.0017272045601944908	0.0019657797258073964
TX	44879	0.063	5.8e-06	0.010576751787929849	0.02110364564376948	0.06798623214610046	0.06972191748187107	0.00017847737397494803	0.0012537532870565734	0.0011672920197298182	0.00576586090655075	0.010921570143971073	0.025180850477211036	0.0021103668585777348	0.0024080586313578716
TX	44886	0.061	6.3e-06	0.01075097517215349	0.02070062021296204	0.07288622659641725	0.07491153930059653	0.0001613485568619948	0.0011346768583154973	0.0010578306299630822	0.005270500867958807	0.010388811616530125	0.024608108804731237	0.0026203853725331578	0.0029952690582719767
TX	44893	0.057	7.3e-06	0.01064145193960613	0.02005528525524511	0.07608133085504662	0.0783885233028864	0.00014587877971847737	0.0010268626546238648	0.0009584021010517396	0.004813378165365113	0.009841370795339902	0.02395906538809628	0.0032312559369073257	0.0037005147013439736
TX	44900	0.051	8.2e-06	0.010771504468849703	0.019780080396746377	0.07937877180932801	0.08199769531780679	0.0001318915130312743	0.0009291978395006882	0.0008681495675416342	0.004392278437631462	0.009296223932570052	0.02325932772472681	0.003978533176217194	0.004564533380257665
TX	44907	0.046	9.1e-06	0.010911055858704367	0.019592909688432022	0.0829125041922552	0.0858795437034378	0.00011923848988818598	0.0008407161638254503	0.0007862159912472716	0.00400484694401357	0.008758726185927499	0.02251824603632104	0.00483120710193001	0.005555068030996495
TX	44914	0.037	1.16e-05	0.010805348026037399	0.019148542911269616	0.08709503713179786	0.09045848645477585	0.00010780003252169374	0.0007606012751021781	0.0007118804457408158	0.003648937469693139	0.008228052483067731	0.021736814697154168	0.005664584463040032	0.006536941939682043
TX	44921	0.027	1.42e-05	0.010640118177791806	0.01870926101674542	0.09011443413252974	0.09388812535637751	9.746047645261042e-05	0.0006880778231712848	0.0006444679946988732	0.0033224311684520186	0.007702381758458381	0.020914642848020054	0.0064001188960521324	0.00742407508557134
TX	44928	0.02	2.12e-05	0.010677341112921705	0.018584978170359284	0.09252619182574817	0.09673568383891762	8.81011923995597e-05	0.00062237772285115	0.0005833211384533723	0.0030231899743507614	0.007176061103812815	0.02004589809953076	0.006887721020543937	0.008051134251189715
TX	44935	0.013	2.95e-05	0.010593841715384819	0.018355610457312016	0.09488233166828298	0.09956745458161126	7.963746302194107e-05	0.0005629018993239002	0.0005279037345555721	0.0027493204468010675	0.00666614311146241	0.019158877981183108	0.007220796927035357	0.008519142926502594
TX	44942	0.013	4.36e-05	0.010433847497197179	0.018067087269384274	0.09717835161583874	0.10238185654417604	7.198420879371046e-05	0.000509069410874989	0.00047769422067013724	0.002498940444166928	0.006176110138563626	0.01826229757504308	0.007432862727971359	0.008863600808499563
TX	44949	0.014	6.48e-05	0.010481920247140479	0.018095277402826043	0.09802071443456466	0.10375829560419995	6.506198526966683e-05	0.000460341521754091	0.00043219911353248357	0.0022702229183257866	0.005708139156632582	0.017363282507802166	0.007503953367791626	0.009061521772837975
TX	44956	0.009	9.06e-05	0.01009447382072677	0.01758835453532614	0.09893712716899378	0.10525686666412944	5.880519253892792e-05	0.0004162568216077185	0.0003910096015986783	0.0020615406290934854	0.005267247512088004	0.016473384245358453	0.007515975242068964	0.009201578805682032
TX	44963	0.002	0.0001335	0.009520462611851343	0.01685872588393903	0.09936587206623111	0.10630769588512252	5.314786661548862e-05	0.000376367593996555	0.0003537384873748064	0.0018713282917220881	0.00485348163300237	0.015596954176625455	0.007492204410026752	0.00930861750580757
USA	44825	0.083	2.6e-06	0.023800690851557955	0.06378566640299886	0.017001001965611977	0.01789711176770085	0.00038849899521101004	0.002692159009365395	0.0024706953866949805	0.011113858602902503	0.012167358857888144	0.023918120033364736	9.602546824784492e-05	0.00012657918532558312
USA	44832	0.082	1.8e-06	0.021444960972069795	0.05885964010887175	0.02708714293114918	0.02829317488636735	0.000351280550661228	0.002440077856976756	0.0022444880335990855	0.010250744309143028	0.012082887481843451	0.02429172582692403	0.00016240324659146557	0.0002002792321770166
USA	44839	0.081	1e-06	0.019261864714755696	0.05415299984611177	0.03761808944706264	0.03917491437134868	0.00031763701366737616	0.002211118976453586	0.0020382118273323015	0.00944166576829471	0.012095017363002121	0.02478447531977684	0.00029059559520998107	0.00034275941624599827
USA	44846	0.078	7e-07	0.0172433423607706	0.04966126210653857	0.048588301986730725	0.0505407721214306	0.0002872062322616294	0.0020031725840043506	0.001850301680925944	0.00868522058027124	0.012262531642888097	0.02548453287979371	0.0005168583810532643	0.0005946170418182397
USA	44853	0.072	5e-07	0.01539763573693456	0.04543187887144911	0.05950623261746101	0.061892566141189584	0.0002596719752858978	0.0018143450762151327	0.0016790987502892881	0.00797929862543756	0.012288524529400461	0.025952784258790548	0.0008094718789677285	0.0009220987460938605
USA	44860	0.068	4e-07	0.013713803956037413	0.041453243845364494	0.07036762458517687	0.07322897137770136	0.00023475597865562462	0.0016429296245000706	0.0015231589459140265	0.007321851718452711	0.01212239372177233	0.02610564791023063	0.0011390457180118006	0.0012937596582099514
USA	44867	0.065	3e-07	0.01220362318842989	0.03778635094564826	0.08009734569483794	0.08345571192904401	0.0002122119051531551	0.0014873831945980656	0.0013812330777165335	0.006710911840582798	0.011748186089375284	0.02590930695036045	0.0014558729876458728	0.0016555158279239607
USA	44874	0.061	3e-07	0.010846894238983818	0.03439115306790744	0.08840313244478178	0.09227429400829441	0.00019182447790411952	0.0013463256099012955	0.001252156876431074	0.0061443810675270915	0.011268895297709794	0.025507546637311047	0.0017887230430173656	0.0020390493833837542
USA	44881	0.057	3e-07	0.009633617441483291	0.03125959396777638	0.09547787290347068	0.09988252562579703	0.00017339951711855395	0.001218497418769091	0.0011348896549421199	0.005620178014643846	0.010748187729540006	0.024991508148888196	0.0021871795362075888	0.0024996402143608984
USA	44888	0.053	3e-07	0.008562038389781815	0.028409460016201912	0.10122165529845896	0.1061798872074711	0.00015676111977896092	0.0011027465334521869	0.0010283900970324848	0.005135978219623937	0.010213631619294223	0.02440051988711267	0.0026999023475085494	0.0030918080683035687
USA	44895	0.049	4e-07	0.007602849411354821	0.02576997114210557	0.10466402379951405	0.11017298309180429	0.0001417321033460648	0.0009979411216103084	0.0009316729209778307	0.004689385490726709	0.009669153889652513	0.023740283454263548	0.003335572486946384	0.0038266815578668545
USA	44902	0.044	5e-07	0.006738393721625002	0.023306094210561974	0.10910697645027026	0.11523715076476519	0.0001281412896993526	0.0009029981345053473	0.0008438927325198309	0.004278169965129464	0.009127404888283048	0.023030351360044707	0.0040946646162811915	0.004706627364569321
USA	44909	0.039	6e-07	0.0059662029966250025	0.02102997513597845	0.11366946966817924	0.12047614797491293	0.00011584812577324064	0.0008169919626965481	0.000764209024365801	0.0038999804374664853	0.008596284015173464	0.022284035989268227	0.004969352269231768	0.00572476841561349
USA	44916	0.034	9e-07	0.005282621503711862	0.01894859517518916	0.11727679667802117	0.12479514909578063	0.00010473489624733796	0.000739121815485237	0.0006919169609551852	0.0035526830733507795	0.00806886341591641	0.021493408014305514	0.005779386188069593	0.0066846601653136615
USA	44923	0.028	1.3e-06	0.004686929940637708	0.01707672474345121	0.11876053659342861	0.12700073291969038	9.46872004175402e-05	0.0006686240893953307	0.0006263603539293085	0.0032341840478077653	0.007543366746822951	0.020658230827806715	0.006473405944593398	0.0075298299900317745
USA	44930	0.025	2e-06	0.004156457221395345	0.015356952849753322	0.12025883260681412	0.1292765114163499	8.55931333692933e-05	0.0006047656289828734	0.0005669118398952131	0.002942401843585822	0.007025779476981868	0.019789867516113228	0.00694284479856398	0.008139995630913823
USA	44937	0.021	2.9e-06	0.0036826349395108035	0.013775183487244843	0.12196129232524856	0.13181846090572494	7.736984325672878e-05	0.0005469615252356551	0.0005130352751612971	0.002675435516987698	0.006522489259983955	0.018901130928744764	0.007255663624883227	0.008588500064175874
USA	44944	0.018	4e-06	0.0032660057580610417	0.012344857455574156	0.12289057607232826	0.1336304289975894	6.993343064773978e-05	0.0004946411727197477	0.0004642217301335156	0.002431428321868572	0.006038934920750318	0.018003709554615735	0.007437265406643441	0.008901981225946463
USA	44951	0.018	6.2e-06	0.002899178569978003	0.011052167080485257	0.12323890988801471	0.13490863730887473	6.320790157684011e-05	0.0004472857330675885	0.0004199963788534893	0.0022085957918412417	0.00557876189218608	0.017106954609738493	0.0074924069884900815	0.00908446189649603
USA	44958	0.014	8.1e-06	0.0025746848223148775	0.009881380099506114	0.12310037401195824	0.13574953095431697	5.7129270222075315e-05	0.0004044455040925686	0.00037996029794191044	0.002005336502987794	0.00514586081224612	0.016220822758818202	0.0074961218234924605	0.009217248235001958
USA	44965	0.014	1.37e-05	0.002287789403644874	0.008824026780397306	0.12266648051702483	0.13634869050326145	5.163285003094291e-05	0.0003656823409657811	0.0003437380325851076	0.0018201170919901382	0.004739766283654057	0.015348904690870064	0.007464773491820454	0.00931763246782593
