FLAI_time	date	location	total_cases	new_cases	total_deaths	new_deaths	population	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	total_vaccinations_per_hundred	total_bivalent_boosters_per_hundred
44743	2022-07-02	Peru	3626802.0	1711.0	213509.0	12.0	34049588.0	86.86	81.46	61.64	229.97	0.0
44744	2022-07-03	Peru	3629796.0	2994.0	213526.0	17.0	34049588.0	86.87	81.48	61.79	230.13	0.0
44745	2022-07-04	Peru	3634918.0	5122.0	213545.0	19.0	34049588.0	86.88	81.49	61.96	230.33	0.0
44746	2022-07-05	Peru	3637529.0	2611.0	213551.0	6.0	34049588.0	86.89	81.51	62.18	230.57	0.0
44747	2022-07-06	Peru	3640061.0	2532.0	213579.0	28.0	34049588.0	86.9	81.53	62.4	230.83	0.0
44748	2022-07-07	Peru	3644199.0	4138.0	213593.0	14.0	34049588.0	86.91	81.55	62.62	231.08	0.0
44749	2022-07-08	Peru	3650203.0	6004.0	213612.0	19.0	34049588.0	86.92	81.57	62.87	231.37	0.0
44750	2022-07-09	Peru	3656309.0	6106.0	213623.0	11.0	34049588.0	86.94	81.6	63.17	231.71	0.0
44751	2022-07-10	Peru	3662685.0	6376.0	213652.0	29.0	34049588.0	86.95	81.62	63.37	231.95	0.0
44752	2022-07-11	Peru	3669043.0	6358.0	213665.0	13.0	34049588.0	86.96	81.65	63.61	232.22	0.0
44753	2022-07-12	Peru	3675152.0	6109.0	213685.0	20.0	34049588.0	86.98	81.67	63.88	232.53	0.0
44754	2022-07-13	Peru	3683213.0	8061.0	213695.0	10.0	34049588.0	86.99	81.7	64.16	232.85	0.0
44755	2022-07-14	Peru	3691213.0	8000.0	213714.0	19.0	34049588.0	87.01	81.73	64.46	233.2	0.0
44756	2022-07-15	Peru	3703751.0	12538.0	213731.0	17.0	34049588.0	87.03	81.76	64.79	233.58	0.0
44757	2022-07-16	Peru	3714361.0	10610.0	213746.0	15.0	34049588.0	87.05	81.79	65.14	233.99	0.0
44758	2022-07-17	Peru	3729879.0	15518.0	213769.0	23.0	34049588.0	87.07	81.81	65.39	234.27	0.0
44759	2022-07-18	Peru	3740861.0	10982.0	213801.0	32.0	34049588.0	87.08	81.84	65.68	234.6	0.0
44760	2022-07-19	Peru	3749635.0	8774.0	213825.0	24.0	34049588.0	87.1	81.86	65.98	234.94	0.0
44761	2022-07-20	Peru	3761445.0	11810.0	213840.0	15.0	34049588.0	87.12	81.89	66.28	235.29	0.0
44762	2022-07-21	Peru	3773733.0	12288.0	213870.0	30.0	34049588.0	87.14	81.92	66.58	235.64	0.0
44763	2022-07-22	Peru	3787887.0	14154.0	213894.0	24.0	34049588.0	87.16	81.95	66.87	235.98	0.0
44764	2022-07-23	Peru	3801893.0	14006.0	213918.0	24.0	34049588.0	87.17	81.98	67.18	236.34	0.0
44765	2022-07-24	Peru	3816804.0	14911.0	213953.0	35.0	34049588.0	87.19	82.0	67.4	236.59	0.0
44766	2022-07-25	Peru	3829775.0	12971.0	213998.0	45.0	34049588.0	87.2	82.02	67.64	236.87	0.0
44767	2022-07-26	Peru	3839099.0	9324.0	214028.0	30.0	34049588.0	87.22	82.05	67.9	237.16	0.0
44768	2022-07-27	Peru	3845093.0	5994.0	214071.0	43.0	34049588.0	87.23	82.07	68.13	237.43	0.0
44769	2022-07-28	Peru	3859279.0	14186.0	214112.0	41.0	34049588.0	87.24	82.08	68.25	237.57	0.0
44770	2022-07-29	Peru	3873702.0	14423.0	214120.0	8.0	34049588.0	87.24	82.09	68.37	237.7	0.0
44771	2022-07-30	Peru	3889029.0	15327.0	214154.0	34.0	34049588.0	87.25	82.11	68.57	237.94	0.0
44772	2022-07-31	Peru	3895496.0	6467.0	214195.0	41.0	34049588.0	87.26	82.12	68.71	238.09	0.0
44773	2022-08-01	Peru	3900950.0	5454.0	214227.0	32.0	34049588.0	87.27	82.13	68.85	238.26	0.0
44774	2022-08-02	Peru	3909870.0	8920.0	214303.0	76.0	34049588.0	87.28	82.15	69.02	238.45	0.0
44775	2022-08-03	Peru	3914506.0	4636.0	214364.0	61.0	34049588.0	87.29	82.16	69.21	238.66	0.0
44776	2022-08-04	Peru	3923744.0	9238.0	214407.0	43.0	34049588.0	87.3	82.18	69.4	238.88	0.0
44777	2022-08-05	Peru	3932838.0	9094.0	214431.0	24.0	34049588.0	87.31	82.2	69.6	239.11	0.0
44778	2022-08-06	Peru	3940482.0	7644.0	214480.0	49.0	34049588.0	87.32	82.21	69.78	239.32	0.0
44779	2022-08-07	Peru	3951495.0	11013.0	214546.0	66.0	34049588.0	87.33	82.23	69.91	239.46	0.0
44780	2022-08-08	Peru	3961513.0	10018.0	214588.0	42.0	34049588.0	87.34	82.24	70.08	239.67	0.0
44781	2022-08-09	Peru	3966898.0	5385.0	214637.0	49.0	34049588.0	87.35	82.26	70.27	239.88	0.0
44782	2022-08-10	Peru	3970336.0	3438.0	214694.0	57.0	34049588.0	87.36	82.28	70.47	240.11	0.0
44783	2022-08-11	Peru	3980850.0	10514.0	214739.0	45.0	34049588.0	87.37	82.3	70.67	240.35	0.0
44784	2022-08-12	Peru	3992728.0	11878.0	214788.0	49.0	34049588.0	87.39	82.32	70.9	240.61	0.0
44785	2022-08-13	Peru	4002949.0	10221.0	214818.0	30.0	34049588.0	87.4	82.34	71.14	240.89	0.0
44786	2022-08-14	Peru	4013831.0	10882.0	214890.0	72.0	34049588.0	87.41	82.36	71.3	241.07	0.0
44787	2022-08-15	Peru	4022016.0	8185.0	214934.0	44.0	34049588.0	87.43	82.38	71.48	241.29	0.0
44788	2022-08-16	Peru	4027614.0	5598.0	214956.0	22.0	34049588.0	87.44	82.4	71.7	241.54	0.0
44789	2022-08-17	Peru	4031007.0	3393.0	215028.0	72.0	34049588.0	87.45	82.42	71.92	241.8	0.0
44790	2022-08-18	Peru	4037977.0	6970.0	215088.0	60.0	34049588.0	87.47	82.45	72.14	242.06	0.0
44791	2022-08-19	Peru	4046670.0	8693.0	215159.0	71.0	34049588.0	87.48	82.47	72.38	242.33	0.0
44792	2022-08-20	Peru	4055454.0	8784.0	215209.0	50.0	34049588.0	87.5	82.49	72.62	242.61	0.0
44793	2022-08-21	Peru	4061357.0	5903.0	215268.0	59.0	34049588.0	87.51	82.51	72.77	242.79	0.0
44794	2022-08-22	Peru	4070583.0	9226.0	215317.0	49.0	34049588.0	87.52	82.53	72.97	243.02	0.0
44795	2022-08-23	Peru	4074004.0	3421.0	215342.0	25.0	34049588.0	87.53	82.55	73.18	243.27	0.0
44796	2022-08-24	Peru	4075910.0	1906.0	215379.0	37.0	34049588.0	87.55	82.58	73.38	243.51	0.0
44797	2022-08-25	Peru	4081141.0	5231.0	215454.0	75.0	34049588.0	87.56	82.6	73.58	243.73	0.0
44798	2022-08-26	Peru	4086627.0	5486.0	215486.0	32.0	34049588.0	87.57	82.62	73.78	243.98	0.0
44799	2022-08-27	Peru	4091366.0	4739.0	215514.0	28.0	34049588.0	87.59	82.64	73.99	244.21	0.0
44800	2022-08-28	Peru	4094652.0	3286.0	215556.0	42.0	34049588.0	87.59	82.65	74.12	244.37	0.0
44801	2022-08-29	Peru	4097530.0	2878.0	215602.0	46.0	34049588.0	87.6	82.66	74.26	244.53	0.0
44802	2022-08-30	Peru	4099785.0	2255.0	215639.0	37.0	34049588.0	87.61	82.67	74.33	244.6	0.0
44803	2022-08-31	Peru	4100923.0	1138.0	215685.0	46.0	34049588.0	87.61	82.69	74.47	244.77	0.0
44804	2022-09-01	Peru	4102641.0	1718.0	215745.0	60.0	34049588.0	87.62	82.7	74.57	244.88	0.0
44805	2022-09-02	Peru	4103874.0	1233.0	215762.0	17.0	34049588.0	87.63	82.71	74.68	245.01	0.0
44806	2022-09-03	Peru	4107492.0	3618.0	215780.0	18.0	34049588.0	87.63	82.72	74.79	245.15	0.0
44807	2022-09-04	Peru	4111045.0	3553.0	215790.0	10.0	34049588.0	87.64	82.72	74.85	245.22	0.0
44808	2022-09-05	Peru	4113567.0	2522.0	215859.0	69.0	34049588.0	87.64	82.73	74.96	245.33	0.0
44809	2022-09-06	Peru	4115117.0	1550.0	215877.0	18.0	34049588.0	87.65	82.74	75.06	245.46	0.0
44810	2022-09-07	Peru	4115878.0	761.0	215928.0	51.0	34049588.0	87.66	82.76	75.06	245.59	0.10999999999999943
44811	2022-09-08	Peru	4118792.0	2914.0	215982.0	54.0	34049588.0	87.66	82.77	75.06	245.71	0.21999999999999886
44812	2022-09-09	Peru	4118792.0	0.0	215982.0	0.0	34049588.0	87.67	82.78	75.06	245.86	0.3499999999999943
44813	2022-09-10	Peru	4121036.0	2244.0	216003.0	21.0	34049588.0	87.68	82.79	75.06	246.01	0.46999999999999886
44814	2022-09-11	Peru	4123435.0	2399.0	216045.0	42.0	34049588.0	87.68	82.8	75.06	246.09	0.5499999999999972
44815	2022-09-12	Peru	4125208.0	1773.0	216086.0	41.0	34049588.0	87.69	82.81	75.06	246.22	0.6599999999999966
44816	2022-09-13	Peru	4126021.0	813.0	216125.0	39.0	34049588.0	87.7	82.82	75.06	246.36	0.7800000000000011
44817	2022-09-14	Peru	4126462.0	441.0	216151.0	26.0	34049588.0	87.71	82.84	75.06	246.5	0.8999999999999915
44818	2022-09-15	Peru	4127612.0	1150.0	216173.0	22.0	34049588.0	87.71	82.85	75.06	246.64	1.019999999999996
44819	2022-09-16	Peru	4128680.0	1068.0	216202.0	29.0	34049588.0	87.72	82.86	75.06	246.8	1.1499999999999915
44820	2022-09-17	Peru	4130040.0	1360.0	216235.0	33.0	34049588.0	87.73	82.87	75.06	246.94	1.2800000000000011
44821	2022-09-18	Peru	4131137.0	1097.0	216264.0	29.0	34049588.0	87.73	82.88	75.06	247.01	1.3400000000000034
44822	2022-09-19	Peru	4131996.0	859.0	216287.0	23.0	34049588.0	87.74	82.89	75.06	247.14	1.4500000000000028
44823	2022-09-20	Peru	4132687.0	691.0	216309.0	22.0	34049588.0	87.74	82.9	75.06	247.27	1.5600000000000023
44824	2022-09-21	Peru	4132929.0	242.0	216350.0	41.0	34049588.0	87.75	82.91	75.06	247.39	1.6599999999999966
44825	2022-09-22	Peru	4135141.0	2212.0	216381.0	31.0	34049588.0	87.76	82.92	75.06	247.51	1.769999999999996
44826	2022-09-23	Peru	4137314.0	2173.0	216406.0	25.0	34049588.0	87.76	82.94	75.06	247.64	1.8900000000000006
44827	2022-09-24	Peru	4138979.0	1665.0	216429.0	23.0	34049588.0	87.77	82.95	75.06	247.8	2.019999999999996
44828	2022-09-25	Peru	4140129.0	1150.0	216446.0	17.0	34049588.0	87.78	82.96	75.06	247.93	2.1299999999999955
44829	2022-09-26	Peru	4140874.0	745.0	216473.0	27.0	34049588.0	87.78	82.97	75.06	248.03	2.219999999999999
44830	2022-09-27	Peru	4141241.0	367.0	216493.0	20.0	34049588.0	87.79	82.98	75.06	248.15	2.319999999999993
44831	2022-09-28	Peru	4141410.0	169.0	216514.0	21.0	34049588.0	87.8	82.99	75.06	248.25	2.4099999999999966
44832	2022-09-29	Peru	4142104.0	694.0	216526.0	12.0	34049588.0	87.8	83.0	75.06	248.36	2.5
44833	2022-09-30	Peru	4143085.0	981.0	216539.0	13.0	34049588.0	87.81	83.0	75.06	248.45	2.5799999999999983
44834	2022-10-01	Peru	4143085.0	0.0	216539.0	0.0	34049588.0	87.81	83.01	75.06	248.52	2.6400000000000006
44835	2022-10-02	Peru	4144416.0	1331.0	216575.0	36.0	34049588.0	87.81	83.01	75.06	248.54	2.6499999999999915
44836	2022-10-03	Peru	4145048.0	632.0	216578.0	3.0	34049588.0	87.82	83.01	75.06	248.59	2.700000000000003
44837	2022-10-04	Peru	4145301.0	253.0	216596.0	18.0	34049588.0	87.82	83.02	75.06	248.64	2.75
44838	2022-10-05	Peru	4145449.0	148.0	216607.0	11.0	34049588.0	87.83	83.02	75.06	248.7	2.789999999999992
44839	2022-10-06	Peru	4146000.0	551.0	216626.0	19.0	34049588.0	87.83	83.02	75.06	248.76	2.8400000000000034
44840	2022-10-07	Peru	4146858.0	858.0	216637.0	11.0	34049588.0	87.84	83.03	75.06	248.82	2.8900000000000006
44841	2022-10-08	Peru	4147822.0	964.0	216665.0	28.0	34049588.0	87.84	83.03	75.06	248.86	2.9299999999999926
44842	2022-10-09	Peru	4148457.0	635.0	216727.0	62.0	34049588.0	87.85	83.03	75.06	248.89	2.950000000000003
44843	2022-10-10	Peru	4148457.0	0.0	216727.0	0.0	34049588.0	87.86	83.04	75.06	248.96	3.009999999999991
44844	2022-10-11	Peru	4148587.0	130.0	216755.0	28.0	34049588.0	87.87	83.04	75.06	249.03	3.069999999999993
44845	2022-10-12	Peru	4148691.0	104.0	216788.0	33.0	34049588.0	87.88	83.04	75.06	249.11	3.1200000000000045
44846	2022-10-13	Peru	4149079.0	388.0	216819.0	31.0	34049588.0	87.89	83.05	75.06	249.18	3.1799999999999926
44847	2022-10-14	Peru	4149449.0	370.0	216830.0	11.0	34049588.0	87.9	83.05	75.06	249.25	3.239999999999995
44848	2022-10-15	Peru	4149823.0	374.0	216844.0	14.0	34049588.0	87.91	83.06	75.06	249.32	3.289999999999992
44849	2022-10-16	Peru	4150121.0	298.0	216855.0	11.0	34049588.0	87.92	83.06	75.06	249.35	3.319999999999993
44850	2022-10-17	Peru	4150544.0	423.0	216860.0	5.0	34049588.0	87.93	83.06	75.06	249.43	3.3700000000000045
44851	2022-10-18	Peru	4150737.0	193.0	216877.0	17.0	34049588.0	87.94	83.07	75.06	249.5	3.4299999999999926
44852	2022-10-19	Peru	4150832.0	95.0	216877.0	0.0	34049588.0	87.96	83.07	75.06	249.57	3.480000000000004
44853	2022-10-20	Peru	4151044.0	212.0	216877.0	0.0	34049588.0	87.97	83.08	75.06	249.64	3.530000000000001
44854	2022-10-21	Peru	4151414.0	370.0	216877.0	0.0	34049588.0	87.99	83.08	75.06	249.73	3.5900000000000034
44855	2022-10-22	Peru	4151705.0	291.0	216877.0	0.0	34049588.0	88.01	83.09	75.06	249.8	3.6499999999999915
44856	2022-10-23	Peru	4152019.0	314.0	216877.0	0.0	34049588.0	88.01	83.09	75.06	249.83	3.6700000000000017
44857	2022-10-24	Peru	4152284.0	265.0	216877.0	0.0	34049588.0	88.03	83.09	75.06	249.9	3.719999999999999
44858	2022-10-25	Peru	4152499.0	215.0	216877.0	0.0	34049588.0	88.04	83.1	75.06	249.98	3.780000000000001
44859	2022-10-26	Peru	4152580.0	81.0	216877.0	0.0	34049588.0	88.06	83.1	75.06	250.05	3.8299999999999983
44860	2022-10-27	Peru	4152804.0	224.0	216877.0	0.0	34049588.0	88.07	83.11	75.06	250.13	3.8900000000000006
44861	2022-10-28	Peru	4153605.0	801.0	216884.0	7.0	34049588.0	88.09	83.11	75.06	250.23	3.9599999999999937
44862	2022-10-29	Peru	4153919.0	314.0	216909.0	25.0	34049588.0	88.12	83.12	75.06	250.34	4.039999999999992
44863	2022-10-30	Peru	4154336.0	417.0	216942.0	33.0	34049588.0	88.13	83.13	75.06	250.43	4.109999999999999
44864	2022-10-31	Peru	4155286.0	950.0	216972.0	30.0	34049588.0	88.14	83.13	75.06	250.47	4.140000000000001
44865	2022-11-01	Peru	4156078.0	792.0	217005.0	33.0	34049588.0	88.14	83.13	75.06	250.48	4.1499999999999915
44866	2022-11-02	Peru	4156924.0	846.0	217012.0	7.0	34049588.0	88.15	83.13	75.06	250.53	4.179999999999993
44867	2022-11-03	Peru	4157569.0	645.0	217013.0	1.0	34049588.0	88.16	83.14	75.06	250.57	4.209999999999994
44868	2022-11-04	Peru	4158534.0	965.0	217025.0	12.0	34049588.0	88.18	83.14	75.06	250.63	4.259999999999991
44869	2022-11-05	Peru	4159132.0	598.0	217030.0	5.0	34049588.0	88.19	83.15	75.06	250.7	4.299999999999997
44870	2022-11-06	Peru	4159951.0	819.0	217062.0	32.0	34049588.0	88.19	83.15	75.06	250.72	4.319999999999993
44871	2022-11-07	Peru	4161218.0	1267.0	217069.0	7.0	34049588.0	88.21	83.15	75.06	250.79	4.3700000000000045
44872	2022-11-08	Peru	4161617.0	399.0	217080.0	11.0	34049588.0	88.22	83.16	75.06	250.86	4.429999999999993
44873	2022-11-09	Peru	4161769.0	152.0	217098.0	18.0	34049588.0	88.23	83.16	75.06	250.94	4.480000000000004
44874	2022-11-10	Peru	4163326.0	1557.0	217103.0	5.0	34049588.0	88.25	83.17	75.06	251.02	4.549999999999997
44875	2022-11-11	Peru	4165187.0	1861.0	217129.0	26.0	34049588.0	88.27	83.18	75.06	251.12	4.6200000000000045
44876	2022-11-12	Peru	4167290.0	2103.0	217146.0	17.0	34049588.0	88.28	83.18	75.06	251.21	4.689999999999998
44877	2022-11-13	Peru	4169751.0	2461.0	217172.0	26.0	34049588.0	88.29	83.19	75.06	251.28	4.739999999999995
44878	2022-11-14	Peru	4171838.0	2087.0	217185.0	13.0	34049588.0	88.31	83.19	75.06	251.37	4.810000000000002
44879	2022-11-15	Peru	4172486.0	648.0	217192.0	7.0	34049588.0	88.32	83.2	75.06	251.48	4.890000000000001
44880	2022-11-16	Peru	4172824.0	338.0	217200.0	8.0	34049588.0	88.34	83.21	75.06	251.58	4.980000000000004
44881	2022-11-17	Peru	4175383.0	2559.0	217203.0	3.0	34049588.0	88.35	83.22	75.06	251.69	5.060000000000002
44882	2022-11-18	Peru	4177786.0	2403.0	217212.0	9.0	34049588.0	88.37	83.23	75.06	251.81	5.1499999999999915
44883	2022-11-19	Peru	4180834.0	3048.0	217218.0	6.0	34049588.0	88.39	83.24	75.06	251.91	5.230000000000004
44884	2022-11-20	Peru	4184191.0	3357.0	217229.0	11.0	34049588.0	88.39	83.24	75.06	251.97	5.280000000000001
44885	2022-11-21	Peru	4188692.0	4501.0	217241.0	12.0	34049588.0	88.41	83.25	75.06	252.07	5.349999999999994
44886	2022-11-22	Peru	4190948.0	2256.0	217264.0	23.0	34049588.0	88.42	83.26	75.06	252.17	5.429999999999993
44887	2022-11-23	Peru	4192300.0	1352.0	217279.0	15.0	34049588.0	88.44	83.26	75.06	252.27	5.509999999999991
44888	2022-11-24	Peru	4197026.0	4726.0	217287.0	8.0	34049588.0	88.45	83.27	75.06	252.37	5.579999999999998
44889	2022-11-25	Peru	4203229.0	6203.0	217303.0	16.0	34049588.0	88.47	83.29	75.06	252.5	5.679999999999993
44890	2022-11-26	Peru	4209905.0	6676.0	217314.0	11.0	34049588.0	88.49	83.3	75.06	252.63	5.769999999999996
44891	2022-11-27	Peru	4217068.0	7163.0	217339.0	25.0	34049588.0	88.51	83.31	75.06	252.76	5.8799999999999955
44892	2022-11-28	Peru	4223951.0	6883.0	217353.0	14.0	34049588.0	88.52	83.32	75.06	252.85	5.950000000000003
44893	2022-11-29	Peru	4227446.0	3495.0	217370.0	17.0	34049588.0	88.53	83.33	75.06	252.94	6.019999999999996
44894	2022-11-30	Peru	4229179.0	1733.0	217386.0	16.0	34049588.0	88.54	83.33	75.06	253.03	6.090000000000003
44895	2022-12-01	Peru	4238042.0	8863.0	217394.0	8.0	34049588.0	88.56	83.34	75.06	253.13	6.170000000000002
44896	2022-12-02	Peru	4252383.0	14341.0	217414.0	20.0	34049588.0	88.57	83.35	75.06	253.24	6.259999999999991
44897	2022-12-03	Peru	4266251.0	13868.0	217428.0	14.0	34049588.0	88.58	83.35	75.06	253.35	6.349999999999994
44898	2022-12-04	Peru	4278997.0	12746.0	217441.0	13.0	34049588.0	88.58	83.36	75.06	253.4	6.3999999999999915
44899	2022-12-05	Peru	4291373.0	12376.0	217470.0	29.0	34049588.0	88.6	83.36	75.06	253.49	6.469999999999999
44900	2022-12-06	Peru	4300576.0	9203.0	217496.0	26.0	34049588.0	88.61	83.37	75.06	253.58	6.539999999999992
44901	2022-12-07	Peru	4304745.0	4169.0	217519.0	23.0	34049588.0	88.62	83.38	75.06	253.67	6.609999999999999
44902	2022-12-08	Peru	4316167.0	11422.0	217542.0	23.0	34049588.0	88.63	83.38	75.06	253.71	6.640000000000001
44903	2022-12-09	Peru	4330521.0	14354.0	217566.0	24.0	34049588.0	88.63	83.39	75.06	253.76	6.679999999999993
44904	2022-12-10	Peru	4344977.0	14456.0	217604.0	38.0	34049588.0	88.64	83.4	75.06	253.83	6.730000000000004
44905	2022-12-11	Peru	4350513.0	5536.0	217624.0	20.0	34049588.0	88.65	83.4	75.06	253.88	6.769999999999996
44906	2022-12-12	Peru	4354251.0	3738.0	217636.0	12.0	34049588.0	88.66	83.41	75.06	253.96	6.829999999999998
44907	2022-12-13	Peru	4359209.0	4958.0	217657.0	21.0	34049588.0	88.67	83.42	75.06	254.03	6.8799999999999955
44908	2022-12-14	Peru	4362281.0	3072.0	217679.0	22.0	34049588.0	88.68	83.42	75.06	254.09	6.920000000000002
44909	2022-12-15	Peru	4376905.0	14624.0	217704.0	25.0	34049588.0	88.69	83.43	75.06	254.16	6.969999999999999
44910	2022-12-16	Peru	4390355.0	13450.0	217738.0	34.0	34049588.0	88.7	83.44	75.06	254.23	7.019999999999996
44911	2022-12-17	Peru	4399073.0	8718.0	217782.0	44.0	34049588.0	88.71	83.45	75.06	254.3	7.069999999999993
44912	2022-12-18	Peru	4405843.0	6770.0	217821.0	39.0	34049588.0	88.72	83.46	75.06	254.36	7.1200000000000045
44913	2022-12-19	Peru	4412141.0	6298.0	217855.0	34.0	34049588.0	88.74	83.47	75.06	254.42	7.159999999999997
44914	2022-12-20	Peru	4415971.0	3830.0	217894.0	39.0	34049588.0	88.75	83.48	75.06	254.48	7.189999999999998
44915	2022-12-21	Peru	4416823.0	852.0	217926.0	32.0	34049588.0	88.76	83.49	75.06	254.53	7.230000000000004
44916	2022-12-22	Peru	4424906.0	8083.0	217941.0	15.0	34049588.0	88.76	83.49	75.06	254.57	7.259999999999991
44917	2022-12-23	Peru	4430160.0	5254.0	217960.0	19.0	34049588.0	88.77	83.5	75.06	254.61	7.280000000000001
44918	2022-12-24	Peru	4434630.0	4470.0	217998.0	38.0	34049588.0	88.77	83.5	75.06	254.62	7.289999999999992
44919	2022-12-25	Peru	4438778.0	4148.0	218007.0	9.0	34049588.0	88.77	83.5	75.06	254.63	7.289999999999992
44920	2022-12-26	Peru	4442191.0	3413.0	218008.0	1.0	34049588.0	88.78	83.51	75.06	254.67	7.319999999999993
44921	2022-12-27	Peru	4443656.0	1465.0	218072.0	64.0	34049588.0	88.79	83.52	75.06	254.71	7.349999999999994
44922	2022-12-28	Peru	4444006.0	350.0	218092.0	20.0	34049588.0	88.79	83.52	75.06	254.75	7.3700000000000045
44923	2022-12-29	Peru	4445748.0	1742.0	218113.0	21.0	34049588.0	88.8	83.53	75.06	254.78	7.390000000000001
44924	2022-12-30	Peru	4451074.0	5326.0	218146.0	33.0	34049588.0	88.8	83.54	75.06	254.81	7.409999999999997
44925	2022-12-31	Peru	4454236.0	3162.0	218178.0	32.0	34049588.0	88.81	83.54	75.06	254.82	7.420000000000002
44926	2023-01-01	Peru	4454236.0	0.0	218201.0	23.0	34049588.0	88.81	83.54	75.06	254.82	7.420000000000002
44927	2023-01-02	Peru	4458643.0	4407.0	218232.0	31.0	34049588.0	88.81	83.54	75.06	254.86	7.439999999999998
44928	2023-01-03	Peru	4459771.0	1128.0	218233.0	1.0	34049588.0	88.82	83.55	75.06	254.9	7.480000000000004
44929	2023-01-04	Peru	4460100.0	329.0	218251.0	18.0	34049588.0	88.82	83.55	75.06	254.95	7.519999999999996
44930	2023-01-05	Peru	4461129.0	1029.0	218284.0	33.0	34049588.0	88.83	83.56	75.06	255.01	7.560000000000002
44931	2023-01-06	Peru	4463641.0	2512.0	218304.0	20.0	34049588.0	88.84	83.56	75.06	255.07	7.599999999999994
44932	2023-01-07	Peru	4464732.0	1091.0	218330.0	26.0	34049588.0	88.84	83.57	75.06	255.11	7.640000000000001
44933	2023-01-08	Peru	4466331.0	1599.0	218356.0	26.0	34049588.0	88.85	83.57	75.06	255.13	7.6499999999999915
44934	2023-01-09	Peru	4468875.0	2544.0	218357.0	1.0	34049588.0	88.85	83.58	75.06	255.19	7.700000000000003
44935	2023-01-10	Peru	4469601.0	726.0	218387.0	30.0	34049588.0	88.86	83.58	75.06	255.26	7.75
44936	2023-01-11	Peru	4470192.0	591.0	218413.0	26.0	34049588.0	88.87	83.59	75.06	255.32	7.799999999999997
44937	2023-01-12	Peru	4470919.0	727.0	218414.0	1.0	34049588.0	88.88	83.6	75.06	255.39	7.849999999999994
44938	2023-01-13	Peru	4471726.0	807.0	218455.0	41.0	34049588.0	88.88	83.6	75.06	255.46	7.909999999999997
44939	2023-01-14	Peru	4473194.0	1468.0	218477.0	22.0	34049588.0	88.89	83.61	75.06	255.51	7.950000000000003
44940	2023-01-15	Peru	4473821.0	627.0	218490.0	13.0	34049588.0	88.89	83.61	75.06	255.52	7.959999999999994
44941	2023-01-16	Peru	4474580.0	759.0	218509.0	19.0	34049588.0	88.9	83.62	75.06	255.6	8.019999999999996
44942	2023-01-17	Peru	4475426.0	846.0	218530.0	21.0	34049588.0	88.91	83.62	75.06	255.66	8.069999999999993
44943	2023-01-18	Peru	4475610.0	184.0	218547.0	17.0	34049588.0	88.92	83.63	75.06	255.74	8.129999999999995
44944	2023-01-19	Peru	4476123.0	513.0	218554.0	7.0	34049588.0	88.92	83.64	75.06	255.79	8.170000000000002
44945	2023-01-20	Peru	4477064.0	941.0	218580.0	26.0	34049588.0	88.93	83.64	75.06	255.85	8.219999999999999
44946	2023-01-21	Peru	4477551.0	487.0	218597.0	17.0	34049588.0	88.94	83.65	75.06	255.91	8.259999999999991
44947	2023-01-22	Peru	4477955.0	404.0	218606.0	9.0	34049588.0	88.94	83.65	75.06	255.93	8.280000000000001
44948	2023-01-23	Peru	4478692.0	737.0	218625.0	19.0	34049588.0	88.95	83.66	75.06	256.01	8.340000000000003
44949	2023-01-24	Peru	4478971.0	279.0	218649.0	24.0	34049588.0	88.96	83.66	75.06	256.09	8.420000000000002
44950	2023-01-25	Peru	4479075.0	104.0	218656.0	7.0	34049588.0	88.96	83.67	75.06	256.18	8.489999999999995
44951	2023-01-26	Peru	4479583.0	508.0	218672.0	16.0	34049588.0	88.97	83.68	75.06	256.26	8.549999999999997
44952	2023-01-27	Peru	4480009.0	426.0	218686.0	14.0	34049588.0	88.98	83.68	75.06	256.35	8.629999999999995
44953	2023-01-28	Peru	4480454.0	445.0	218711.0	25.0	34049588.0	88.98	83.69	75.06	256.42	8.689999999999998
44954	2023-01-29	Peru	4480828.0	374.0	218729.0	18.0	34049588.0	88.99	83.69	75.06	256.44	8.709999999999994
44955	2023-01-30	Peru	4481101.0	273.0	218750.0	21.0	34049588.0	88.99	83.69	75.06	256.52	8.780000000000001
44956	2023-01-31	Peru	4481246.0	145.0	218810.0	60.0	34049588.0	89.0	83.7	75.06	256.59	8.829999999999998
44957	2023-02-01	Peru	4481290.0	44.0	218863.0	53.0	34049588.0	89.0	83.7	75.06	256.67	8.899999999999991
44958	2023-02-02	Peru	4481621.0	331.0	218931.0	68.0	34049588.0	89.01	83.71	75.06	256.75	8.969999999999999
44959	2023-02-03	Peru	4481873.0	252.0	219004.0	73.0	34049588.0	89.02	83.71	75.06	256.83	9.039999999999992
44960	2023-02-04	Peru	4482120.0	247.0	219012.0	8.0	34049588.0	89.02	83.72	75.06	256.9	9.099999999999994
44961	2023-02-05	Peru	4482310.0	190.0	219085.0	73.0	34049588.0	89.02	83.72	75.06	256.92	9.120000000000005
44962	2023-02-06	Peru	4482497.0	187.0	219167.0	82.0	34049588.0	89.03	83.72	75.06	257.0	9.179999999999993
44963	2023-02-07	Peru	4482582.0	85.0	219195.0	28.0	34049588.0	89.04	83.73	75.06	257.08	9.25
44964	2023-02-08	Peru	4482629.0	47.0	219205.0	10.0	34049588.0	89.04	83.74	75.06	257.17	9.329999999999998
